time_s,pos_x_m,pos_y_m,alt_z_m,vel_x_mps,vel_y_mps,vel_z_mps
19.8600,431.8594,0.0000,336.7937,9.3562,0.0000,0.0000
19.8700,431.9529,0.0000,336.2189,9.3443,0.0000,0.0000
19.8800,432.0463,0.0000,335.6438,9.3325,0.0000,0.0000
19.8900,432.1396,0.0000,335.0684,9.3207,0.0000,0.0000
19.9000,432.2327,0.0000,334.4929,9.3089,0.0000,0.0000
19.9100,432.3258,0.0000,333.9170,9.2971,0.0000,0.0000
19.9200,432.4187,0.0000,333.3409,9.2854,0.0000,0.0000
19.9300,432.5115,0.0000,332.7646,9.2736,0.0000,0.0000
19.9400,432.6041,0.0000,332.1880,9.2618,0.0000,0.0000
19.9500,432.6967,0.0000,331.6112,9.2501,0.0000,0.0000
19.9600,432.7891,0.0000,331.0341,9.2383,0.0000,0.0000
19.9700,432.8815,0.0000,330.4568,9.2266,0.0000,0.0000
19.9800,432.9737,0.0000,329.8792,9.2149,0.0000,0.0000
19.9900,433.0658,0.0000,329.3013,9.2032,0.0000,0.0000
20.0000,433.1577,0.0000,328.7233,9.1915,0.0000,0.0000
20.0100,433.2496,0.0000,328.1450,9.1798,0.0000,0.0000
20.0200,433.3413,0.0000,327.5664,9.1681,0.0000,0.0000
20.0300,433.4330,0.0000,326.9876,9.1564,0.0000,0.0000
20.0400,433.5245,0.0000,326.4085,9.1448,0.0000,0.0000
20.0500,433.6158,0.0000,325.8292,9.1331,0.0000,0.0000
20.0600,433.7071,0.0000,325.2497,9.1215,0.0000,0.0000
20.0700,433.7983,0.0000,324.6699,9.1099,0.0000,0.0000
20.0800,433.8893,0.0000,324.0899,9.0982,0.0000,0.0000
20.0900,433.9802,0.0000,323.5097,9.0866,0.0000,0.0000
20.1000,434.0711,0.0000,322.9292,9.0750,0.0000,0.0000
20.1100,434.1617,0.0000,322.3484,9.0634,0.0000,0.0000
20.1200,434.2523,0.0000,321.7675,9.0518,0.0000,0.0000
20.1300,434.3428,0.0000,321.1863,9.0403,0.0000,0.0000
20.1400,434.4331,0.0000,320.6048,9.0287,0.0000,0.0000
20.1500,434.5234,0.0000,320.0231,9.0172,0.0000,0.0000
20.1600,434.6135,0.0000,319.4412,9.0056,0.0000,0.0000
20.1700,434.7035,0.0000,318.8591,8.9941,0.0000,0.0000
20.1800,434.7933,0.0000,318.2767,8.9825,0.0000,0.0000
20.1900,434.8831,0.0000,317.6941,8.9710,0.0000,0.0000
20.2000,434.9728,0.0000,317.1112,8.9595,0.0000,0.0000
20.2100,435.0623,0.0000,316.5281,8.9480,0.0000,0.0000
20.2200,435.1517,0.0000,315.9448,8.9365,0.0000,0.0000
20.2300,435.2410,0.0000,315.3613,8.9251,0.0000,0.0000
20.2400,435.3302,0.0000,314.7775,8.9136,0.0000,0.0000
20.2500,435.4193,0.0000,314.1935,8.9021,0.0000,0.0000
20.2600,435.5083,0.0000,313.6093,8.8907,0.0000,0.0000
20.2700,435.5971,0.0000,313.0248,8.8793,0.0000,0.0000
20.2800,435.6859,0.0000,312.4401,8.8678,0.0000,0.0000
20.2900,435.7745,0.0000,311.8552,8.8564,0.0000,0.0000
20.3000,435.8630,0.0000,311.2700,8.8450,0.0000,0.0000
20.3100,435.9514,0.0000,310.6847,8.8336,0.0000,0.0000
20.3200,436.0397,0.0000,310.0991,8.8222,0.0000,0.0000
20.3300,436.1278,0.0000,309.5132,8.8109,0.0000,0.0000
20.3400,436.2159,0.0000,308.9272,8.7995,0.0000,0.0000
20.3500,436.3038,0.0000,308.3409,8.7881,0.0000,0.0000
20.3600,436.3916,0.0000,307.7544,8.7768,0.0000,0.0000
20.3700,436.4794,0.0000,307.1677,8.7655,0.0000,0.0000
20.3800,436.5670,0.0000,306.5808,8.7541,0.0000,0.0000
20.3900,436.6544,0.0000,305.9936,8.7428,0.0000,0.0000
20.4000,436.7418,0.0000,305.4062,8.7315,0.0000,0.0000
20.4100,436.8291,0.0000,304.8186,8.7202,0.0000,0.0000
20.4200,436.9162,0.0000,304.2308,8.7089,0.0000,0.0000
20.4300,437.0032,0.0000,303.6428,8.6976,0.0000,0.0000
20.4400,437.0902,0.0000,303.0545,8.6864,0.0000,0.0000
20.4500,437.1770,0.0000,302.4660,8.6751,0.0000,0.0000
20.4600,437.2637,0.0000,301.8773,8.6639,0.0000,0.0000
20.4700,437.3502,0.0000,301.2884,8.6526,0.0000,0.0000
20.4800,437.4367,0.0000,300.6993,8.6414,0.0000,0.0000
20.4900,437.5231,0.0000,300.1099,8.6302,0.0000,0.0000
20.5000,437.6093,0.0000,299.5204,8.6190,0.0000,0.0000
20.5100,437.6955,0.0000,298.9306,8.6078,0.0000,0.0000
20.5200,437.7815,0.0000,298.3406,8.5966,0.0000,0.0000
20.5300,437.8674,0.0000,297.7504,8.5854,0.0000,0.0000
20.5400,437.9532,0.0000,297.1600,8.5743,0.0000,0.0000
20.5500,438.0389,0.0000,296.5694,8.5631,0.0000,0.0000
20.5600,438.1244,0.0000,295.9786,8.5520,0.0000,0.0000
20.5700,438.2099,0.0000,295.3875,8.5408,0.0000,0.0000
20.5800,438.2953,0.0000,294.7962,8.5297,0.0000,0.0000
20.5900,438.3805,0.0000,294.2048,8.5186,0.0000,0.0000
20.6000,438.4656,0.0000,293.6131,8.5075,0.0000,0.0000
20.6100,438.5507,0.0000,293.0212,8.4964,0.0000,0.0000
20.6200,438.6356,0.0000,292.4291,8.4853,0.0000,0.0000
20.6300,438.7204,0.0000,291.8368,8.4742,0.0000,0.0000
20.6400,438.8051,0.0000,291.2443,8.4632,0.0000,0.0000
20.6500,438.8896,0.0000,290.6516,8.4521,0.0000,0.0000
20.6600,438.9741,0.0000,290.0587,8.4411,0.0000,0.0000
20.6700,439.0584,0.0000,289.4656,8.4300,0.0000,0.0000
20.6800,439.1427,0.0000,288.8722,8.4190,0.0000,0.0000
20.6900,439.2268,0.0000,288.2787,8.4080,0.0000,0.0000
20.7000,439.3109,0.0000,287.6850,8.3970,0.0000,0.0000
20.7100,439.3948,0.0000,287.0910,8.3860,0.0000,0.0000
20.7200,439.4786,0.0000,286.4969,8.3750,0.0000,0.0000
20.7300,439.5623,0.0000,285.9026,8.3640,0.0000,0.0000
20.7400,439.6459,0.0000,285.3080,8.3531,0.0000,0.0000
20.7500,439.7293,0.0000,284.7133,8.3421,0.0000,0.0000
20.7600,439.8127,0.0000,284.1183,8.3312,0.0000,0.0000
20.7700,439.8960,0.0000,283.5232,8.3203,0.0000,0.0000
20.7800,439.9791,0.0000,282.9278,8.3093,0.0000,0.0000
20.7900,440.0621,0.0000,282.3323,8.2984,0.0000,0.0000
20.8000,440.1451,0.0000,281.7366,8.2875,0.0000,0.0000
20.8100,440.2279,0.0000,281.1406,8.2766,0.0000,0.0000
20.8200,440.3106,0.0000,280.5445,8.2658,0.0000,0.0000
20.8300,440.3932,0.0000,279.9482,8.2549,0.0000,0.0000
20.8400,440.4757,0.0000,279.3516,8.2440,0.0000,0.0000
20.8500,440.5581,0.0000,278.7549,8.2332,0.0000,0.0000
20.8600,440.6404,0.0000,278.1580,8.2223,0.0000,0.0000
20.8700,440.7225,0.0000,277.5609,8.2115,0.0000,0.0000
20.8800,440.8046,0.0000,276.9636,8.2007,0.0000,0.0000
20.8900,440.8865,0.0000,276.3661,8.1899,0.0000,0.0000
20.9000,440.9684,0.0000,275.7684,8.1791,0.0000,0.0000
20.9100,441.0501,0.0000,275.1705,8.1683,0.0000,0.0000
20.9200,441.1318,0.0000,274.5724,8.1575,0.0000,0.0000
20.9300,441.2133,0.0000,273.9742,8.1468,0.0000,0.0000
20.9400,441.2947,0.0000,273.3757,8.1360,0.0000,0.0000
20.9500,441.3760,0.0000,272.7771,8.1253,0.0000,0.0000
20.9600,441.4572,0.0000,272.1783,8.1145,0.0000,0.0000
20.9700,441.5383,0.0000,271.5792,8.1038,0.0000,0.0000
20.9800,441.6193,0.0000,270.9800,8.0931,0.0000,0.0000
20.9900,441.7002,0.0000,270.3806,8.0824,0.0000,0.0000
21.0000,441.7809,0.0000,269.7810,8.0717,0.0000,0.0000
21.0100,441.8616,0.0000,269.1813,8.0610,0.0000,0.0000
21.0200,441.9421,0.0000,268.5813,8.0503,0.0000,0.0000
21.0300,442.0226,0.0000,267.9812,8.0397,0.0000,0.0000
21.0400,442.1029,0.0000,267.3809,8.0290,0.0000,0.0000
21.0500,442.1832,0.0000,266.7803,8.0184,0.0000,0.0000
21.0600,442.2633,0.0000,266.1796,8.0077,0.0000,0.0000
21.0700,442.3433,0.0000,265.5788,7.9971,0.0000,0.0000
21.0800,442.4232,0.0000,264.9777,7.9865,0.0000,0.0000
21.0900,442.5031,0.0000,264.3765,7.9759,0.0000,0.0000
21.1000,442.5828,0.0000,263.7750,7.9653,0.0000,0.0000
21.1100,442.6624,0.0000,263.1734,7.9547,0.0000,0.0000
21.1200,442.7419,0.0000,262.5716,7.9442,0.0000,0.0000
21.1300,442.8212,0.0000,261.9697,7.9336,0.0000,0.0000
21.1400,442.9005,0.0000,261.3675,7.9231,0.0000,0.0000
21.1500,442.9797,0.0000,260.7652,7.9125,0.0000,0.0000
21.1600,443.0588,0.0000,260.1627,7.9020,0.0000,0.0000
21.1700,443.1377,0.0000,259.5600,7.8915,0.0000,0.0000
21.1800,443.2166,0.0000,258.9571,7.8810,0.0000,0.0000
21.1900,443.2954,0.0000,258.3541,7.8705,0.0000,0.0000
21.2000,443.3740,0.0000,257.7509,7.8600,0.0000,0.0000
21.2100,443.4526,0.0000,257.1475,7.8495,0.0000,0.0000
21.2200,443.5310,0.0000,256.5439,7.8391,0.0000,0.0000
21.2300,443.6093,0.0000,255.9402,7.8286,0.0000,0.0000
21.2400,443.6876,0.0000,255.3363,7.8182,0.0000,0.0000
21.2500,443.7657,0.0000,254.7322,7.8077,0.0000,0.0000
21.2600,443.8437,0.0000,254.1279,7.7973,0.0000,0.0000
21.2700,443.9217,0.0000,253.5235,7.7869,0.0000,0.0000
21.2800,443.9995,0.0000,252.9189,7.7765,0.0000,0.0000
21.2900,444.0772,0.0000,252.3141,7.7661,0.0000,0.0000
21.3000,444.1548,0.0000,251.7091,7.7557,0.0000,0.0000
21.3100,444.2323,0.0000,251.1040,7.7454,0.0000,0.0000
21.3200,444.3097,0.0000,250.4987,7.7350,0.0000,0.0000
21.3300,444.3870,0.0000,249.8932,7.7246,0.0000,0.0000
21.3400,444.4642,0.0000,249.2876,7.7143,0.0000,0.0000
21.3500,444.5413,0.0000,248.6818,7.7040,0.0000,0.0000
21.3600,444.6183,0.0000,248.0758,7.6937,0.0000,0.0000
21.3700,444.6952,0.0000,247.4697,7.6834,0.0000,0.0000
21.3800,444.7719,0.0000,246.8633,7.6731,0.0000,0.0000
21.3900,444.8486,0.0000,246.2569,7.6628,0.0000,0.0000
21.4000,444.9252,0.0000,245.6502,7.6525,0.0000,0.0000
21.4100,445.0017,0.0000,245.0434,7.6422,0.0000,0.0000
21.4200,445.0780,0.0000,244.4364,7.6320,0.0000,0.0000
21.4300,445.1543,0.0000,243.8293,7.6217,0.0000,0.0000
21.4400,445.2305,0.0000,243.2220,7.6115,0.0000,0.0000
21.4500,445.3065,0.0000,242.6145,7.6013,0.0000,0.0000
21.4600,445.3825,0.0000,242.0069,7.5911,0.0000,0.0000
21.4700,445.4584,0.0000,241.3991,7.5809,0.0000,0.0000
21.4800,445.5341,0.0000,240.7911,7.5707,0.0000,0.0000
21.4900,445.6098,0.0000,240.1830,7.5605,0.0000,0.0000
21.5000,445.6853,0.0000,239.5747,7.5503,0.0000,0.0000
21.5100,445.7608,0.0000,238.9662,7.5402,0.0000,0.0000
21.5200,445.8361,0.0000,238.3576,7.5300,0.0000,0.0000
21.5300,445.9114,0.0000,237.7488,7.5199,0.0000,0.0000
21.5400,445.9865,0.0000,237.1399,7.5097,0.0000,0.0000
21.5500,446.0616,0.0000,236.5308,7.4996,0.0000,0.0000
21.5600,446.1365,0.0000,235.9216,7.4895,0.0000,0.0000
21.5700,446.2114,0.0000,235.3122,7.4794,0.0000,0.0000
21.5800,446.2861,0.0000,234.7026,7.4693,0.0000,0.0000
21.5900,446.3608,0.0000,234.0929,7.4592,0.0000,0.0000
21.6000,446.4353,0.0000,233.4830,7.4492,0.0000,0.0000
21.6100,446.5097,0.0000,232.8729,7.4391,0.0000,0.0000
21.6200,446.5841,0.0000,232.2627,7.4291,0.0000,0.0000
21.6300,446.6583,0.0000,231.6524,7.4191,0.0000,0.0000
21.6400,446.7325,0.0000,231.0419,7.4090,0.0000,0.0000
21.6500,446.8065,0.0000,230.4312,7.3990,0.0000,0.0000
21.6600,446.8804,0.0000,229.8204,7.3890,0.0000,0.0000
21.6700,446.9543,0.0000,229.2094,7.3790,0.0000,0.0000
21.6800,447.0280,0.0000,228.5983,7.3690,0.0000,0.0000
21.6900,447.1017,0.0000,227.9870,7.3591,0.0000,0.0000
21.7000,447.1752,0.0000,227.3756,7.3491,0.0000,0.0000
21.7100,447.2486,0.0000,226.7640,7.3392,0.0000,0.0000
21.7200,447.3220,0.0000,226.1523,7.3292,0.0000,0.0000
21.7300,447.3952,0.0000,225.5404,7.3193,0.0000,0.0000
21.7400,447.4684,0.0000,224.9283,7.3094,0.0000,0.0000
21.7500,447.5414,0.0000,224.3162,7.2995,0.0000,0.0000
21.7600,447.6144,0.0000,223.7038,7.2896,0.0000,0.0000
21.7700,447.6872,0.0000,223.0913,7.2797,0.0000,0.0000
21.7800,447.7600,0.0000,222.4787,7.2698,0.0000,0.0000
21.7900,447.8326,0.0000,221.8659,7.2599,0.0000,0.0000
21.8000,447.9052,0.0000,221.2530,7.2501,0.0000,0.0000
21.8100,447.9776,0.0000,220.6399,7.2402,0.0000,0.0000
21.8200,448.0500,0.0000,220.0267,7.2304,0.0000,0.0000
21.8300,448.1222,0.0000,219.4133,7.2206,0.0000,0.0000
21.8400,448.1944,0.0000,218.7998,7.2108,0.0000,0.0000
21.8500,448.2664,0.0000,218.1861,7.2010,0.0000,0.0000
21.8600,448.3384,0.0000,217.5723,7.1912,0.0000,0.0000
21.8700,448.4103,0.0000,216.9583,7.1814,0.0000,0.0000
21.8800,448.4820,0.0000,216.3442,7.1716,0.0000,0.0000
21.8900,448.5537,0.0000,215.7300,7.1619,0.0000,0.0000
21.9000,448.6253,0.0000,215.1156,7.1521,0.0000,0.0000
21.9100,448.6967,0.0000,214.5010,7.1424,0.0000,0.0000
21.9200,448.7681,0.0000,213.8864,7.1326,0.0000,0.0000
21.9300,448.8394,0.0000,213.2715,7.1229,0.0000,0.0000
21.9400,448.9106,0.0000,212.6566,7.1132,0.0000,0.0000
21.9500,448.9816,0.0000,212.0415,7.1035,0.0000,0.0000
21.9600,449.0526,0.0000,211.4262,7.0938,0.0000,0.0000
21.9700,449.1235,0.0000,210.8108,7.0841,0.0000,0.0000
21.9800,449.1943,0.0000,210.1953,7.0745,0.0000,0.0000
21.9900,449.2650,0.0000,209.5796,7.0648,0.0000,0.0000
22.0000,449.3356,0.0000,208.9638,7.0552,0.0000,0.0000
22.0100,449.4061,0.0000,208.3479,7.0455,0.0000,0.0000
22.0200,449.4765,0.0000,207.7318,7.0359,0.0000,0.0000
22.0300,449.5468,0.0000,207.1156,7.0263,0.0000,0.0000
22.0400,449.6170,0.0000,206.4992,7.0167,0.0000,0.0000
22.0500,449.6872,0.0000,205.8827,7.0071,0.0000,0.0000
22.0600,449.7572,0.0000,205.2661,6.9975,0.0000,0.0000
22.0700,449.8271,0.0000,204.6493,6.9880,0.0000,0.0000
22.0800,449.8969,0.0000,204.0324,6.9784,0.0000,0.0000
22.0900,449.9667,0.0000,203.4153,6.9688,0.0000,0.0000
22.1000,450.0363,0.0000,202.7982,6.9593,0.0000,0.0000
22.1100,450.1059,0.0000,202.1808,6.9498,0.0000,0.0000
22.1200,450.1753,0.0000,201.5634,6.9403,0.0000,0.0000
22.1300,450.2447,0.0000,200.9458,6.9307,0.0000,0.0000
22.1400,450.3139,0.0000,200.3281,6.9213,0.0000,0.0000
22.1500,450.3831,0.0000,199.7102,6.9118,0.0000,0.0000
22.1600,450.4522,0.0000,199.0923,6.9023,0.0000,0.0000
22.1700,450.5211,0.0000,198.4741,6.8928,0.0000,0.0000
22.1800,450.5900,0.0000,197.8559,6.8834,0.0000,0.0000
22.1900,450.6588,0.0000,197.2375,6.8739,0.0000,0.0000
22.2000,450.7275,0.0000,196.6190,6.8645,0.0000,0.0000
22.2100,450.7961,0.0000,196.0004,6.8551,0.0000,0.0000
22.2200,450.8646,0.0000,195.3816,6.8456,0.0000,0.0000
22.2300,450.9330,0.0000,194.7627,6.8362,0.0000,0.0000
22.2400,451.0013,0.0000,194.1437,6.8268,0.0000,0.0000
22.2500,451.0696,0.0000,193.5245,6.8175,0.0000,0.0000
22.2600,451.1377,0.0000,192.9052,6.8081,0.0000,0.0000
22.2700,451.2057,0.0000,192.2858,6.7987,0.0000,0.0000
22.2800,451.2737,0.0000,191.6662,6.7894,0.0000,0.0000
22.2900,451.3415,0.0000,191.0466,6.7800,0.0000,0.0000
22.3000,451.4093,0.0000,190.4268,6.7707,0.0000,0.0000
22.3100,451.4769,0.0000,189.8068,6.7614,0.0000,0.0000
22.3200,451.5445,0.0000,189.1868,6.7521,0.0000,0.0000
22.3300,451.6120,0.0000,188.5666,6.7428,0.0000,0.0000
22.3400,451.6793,0.0000,187.9463,6.7335,0.0000,0.0000
22.3500,451.7466,0.0000,187.3258,6.7242,0.0000,0.0000
22.3600,451.8138,0.0000,186.7053,6.7149,0.0000,0.0000
22.3700,451.8809,0.0000,186.0846,6.7057,0.0000,0.0000
22.3800,451.9479,0.0000,185.4638,6.6964,0.0000,0.0000
22.3900,452.0149,0.0000,184.8429,6.6872,0.0000,0.0000
22.4000,452.0817,0.0000,184.2218,6.6780,0.0000,0.0000
22.4100,452.1484,0.0000,183.6006,6.6687,0.0000,0.0000
22.4200,452.2151,0.0000,182.9793,6.6595,0.0000,0.0000
22.4300,452.2816,0.0000,182.3579,6.6503,0.0000,0.0000
22.4400,452.3481,0.0000,181.7364,6.6412,0.0000,0.0000
22.4500,452.4144,0.0000,181.1147,6.6320,0.0000,0.0000
22.4600,452.4807,0.0000,180.4929,6.6228,0.0000,0.0000
22.4700,452.5469,0.0000,179.8710,6.6137,0.0000,0.0000
22.4800,452.6130,0.0000,179.2490,6.6045,0.0000,0.0000
22.4900,452.6790,0.0000,178.6269,6.5954,0.0000,0.0000
22.5000,452.7449,0.0000,178.0046,6.5863,0.0000,0.0000
22.5100,452.8107,0.0000,177.3822,6.5771,0.0000,0.0000
22.5200,452.8764,0.0000,176.7597,6.5680,0.0000,0.0000
22.5300,452.9421,0.0000,176.1371,6.5590,0.0000,0.0000
22.5400,453.0076,0.0000,175.5143,6.5499,0.0000,0.0000
22.5500,453.0731,0.0000,174.8915,6.5408,0.0000,0.0000
22.5600,453.1384,0.0000,174.2685,6.5317,0.0000,0.0000
22.5700,453.2037,0.0000,173.6454,6.5227,0.0000,0.0000
22.5800,453.2689,0.0000,173.0222,6.5136,0.0000,0.0000
22.5900,453.3340,0.0000,172.3989,6.5046,0.0000,0.0000
22.6000,453.3990,0.0000,171.7754,6.4956,0.0000,0.0000
22.6100,453.4639,0.0000,171.1519,6.4866,0.0000,0.0000
22.6200,453.5287,0.0000,170.5282,6.4776,0.0000,0.0000
22.6300,453.5934,0.0000,169.9044,6.4686,0.0000,0.0000
22.6400,453.6581,0.0000,169.2805,6.4596,0.0000,0.0000
22.6500,453.7226,0.0000,168.6565,6.4507,0.0000,0.0000
22.6600,453.7871,0.0000,168.0324,6.4417,0.0000,0.0000
22.6700,453.8515,0.0000,167.4082,6.4328,0.0000,0.0000
22.6800,453.9157,0.0000,166.7838,6.4238,0.0000,0.0000
22.6900,453.9799,0.0000,166.1593,6.4149,0.0000,0.0000
22.7000,454.0440,0.0000,165.5348,6.4060,0.0000,0.0000
22.7100,454.1081,0.0000,164.9101,6.3971,0.0000,0.0000
22.7200,454.1720,0.0000,164.2853,6.3882,0.0000,0.0000
22.7300,454.2358,0.0000,163.6604,6.3793,0.0000,0.0000
22.7400,454.2996,0.0000,163.0353,6.3704,0.0000,0.0000
22.7500,454.3632,0.0000,162.4102,6.3615,0.0000,0.0000
22.7600,454.4268,0.0000,161.7850,6.3527,0.0000,0.0000
22.7700,454.4903,0.0000,161.1596,6.3438,0.0000,0.0000
22.7800,454.5537,0.0000,160.5341,6.3350,0.0000,0.0000
22.7900,454.6170,0.0000,159.9086,6.3262,0.0000,0.0000
22.8000,454.6802,0.0000,159.2829,6.3174,0.0000,0.0000
22.8100,454.7433,0.0000,158.6571,6.3086,0.0000,0.0000
22.8200,454.8064,0.0000,158.0312,6.2998,0.0000,0.0000
22.8300,454.8693,0.0000,157.4052,6.2910,0.0000,0.0000
22.8400,454.9322,0.0000,156.7791,6.2822,0.0000,0.0000
22.8500,454.9950,0.0000,156.1529,6.2735,0.0000,0.0000
22.8600,455.0577,0.0000,155.5266,6.2647,0.0000,0.0000
22.8700,455.1203,0.0000,154.9001,6.2560,0.0000,0.0000
22.8800,455.1828,0.0000,154.2736,6.2472,0.0000,0.0000
22.8900,455.2452,0.0000,153.6470,6.2385,0.0000,0.0000
22.9000,455.3075,0.0000,153.0202,6.2298,0.0000,0.0000
22.9100,455.3698,0.0000,152.3934,6.2211,0.0000,0.0000
22.9200,455.4320,0.0000,151.7664,6.2124,0.0000,0.0000
22.9300,455.4940,0.0000,151.1394,6.2037,0.0000,0.0000
22.9400,455.5560,0.0000,150.5122,6.1951,0.0000,0.0000
22.9500,455.6180,0.0000,149.8849,6.1864,0.0000,0.0000
22.9600,455.6798,0.0000,149.2576,6.1777,0.0000,0.0000
22.9700,455.7415,0.0000,148.6301,6.1691,0.0000,0.0000
22.9800,455.8032,0.0000,148.0025,6.1605,0.0000,0.0000
22.9900,455.8647,0.0000,147.3749,6.1519,0.0000,0.0000
23.0000,455.9262,0.0000,146.7471,6.1432,0.0000,0.0000
23.0100,455.9876,0.0000,146.1192,6.1346,0.0000,0.0000
23.0200,456.0489,0.0000,145.4912,6.1261,0.0000,0.0000
23.0300,456.1101,0.0000,144.8631,6.1175,0.0000,0.0000
23.0400,456.1712,0.0000,144.2350,6.1089,0.0000,0.0000
23.0500,456.2323,0.0000,143.6067,6.1003,0.0000,0.0000
23.0600,456.2932,0.0000,142.9783,6.0918,0.0000,0.0000
23.0700,456.3541,0.0000,142.3498,6.0833,0.0000,0.0000
23.0800,456.4149,0.0000,141.7212,6.0747,0.0000,0.0000
23.0900,456.4756,0.0000,141.0926,6.0662,0.0000,0.0000
23.1000,456.5362,0.0000,140.4638,6.0577,0.0000,0.0000
23.1100,456.5968,0.0000,139.8349,6.0492,0.0000,0.0000
23.1200,456.6572,0.0000,139.2060,6.0407,0.0000,0.0000
23.1300,456.7176,0.0000,138.5769,6.0322,0.0000,0.0000
23.1400,456.7779,0.0000,137.9477,6.0238,0.0000,0.0000
23.1500,456.8381,0.0000,137.3185,6.0153,0.0000,0.0000
23.1600,456.8982,0.0000,136.6891,6.0069,0.0000,0.0000
23.1700,456.9582,0.0000,136.0596,5.9984,0.0000,0.0000
23.1800,457.0181,0.0000,135.4301,5.9900,0.0000,0.0000
23.1900,457.0780,0.0000,134.8005,5.9816,0.0000,0.0000
23.2000,457.1378,0.0000,134.1707,5.9732,0.0000,0.0000
23.2100,457.1975,0.0000,133.5409,5.9648,0.0000,0.0000
23.2200,457.2571,0.0000,132.9110,5.9564,0.0000,0.0000
23.2300,457.3166,0.0000,132.2809,5.9480,0.0000,0.0000
23.2400,457.3760,0.0000,131.6508,5.9397,0.0000,0.0000
23.2500,457.4354,0.0000,131.0206,5.9313,0.0000,0.0000
23.2600,457.4946,0.0000,130.3903,5.9229,0.0000,0.0000
23.2700,457.5538,0.0000,129.7599,5.9146,0.0000,0.0000
23.2800,457.6129,0.0000,129.1294,5.9063,0.0000,0.0000
23.2900,457.6720,0.0000,128.4988,5.8980,0.0000,0.0000
23.3000,457.7309,0.0000,127.8682,5.8897,0.0000,0.0000
23.3100,457.7898,0.0000,127.2374,5.8814,0.0000,0.0000
23.3200,457.8485,0.0000,126.6065,5.8731,0.0000,0.0000
23.3300,457.9072,0.0000,125.9756,5.8648,0.0000,0.0000
23.3400,457.9658,0.0000,125.3446,5.8565,0.0000,0.0000
23.3500,458.0243,0.0000,124.7134,5.8483,0.0000,0.0000
23.3600,458.0828,0.0000,124.0822,5.8400,0.0000,0.0000
23.3700,458.1411,0.0000,123.4509,5.8318,0.0000,0.0000
23.3800,458.1994,0.0000,122.8195,5.8236,0.0000,0.0000
23.3900,458.2576,0.0000,122.1880,5.8153,0.0000,0.0000
23.4000,458.3157,0.0000,121.5564,5.8071,0.0000,0.0000
23.4100,458.3738,0.0000,120.9248,5.7989,0.0000,0.0000
23.4200,458.4317,0.0000,120.2930,5.7907,0.0000,0.0000
23.4300,458.4896,0.0000,119.6612,5.7826,0.0000,0.0000
23.4400,458.5474,0.0000,119.0293,5.7744,0.0000,0.0000
23.4500,458.6051,0.0000,118.3973,5.7662,0.0000,0.0000
23.4600,458.6627,0.0000,117.7652,5.7581,0.0000,0.0000
23.4700,458.7202,0.0000,117.1330,5.7500,0.0000,0.0000
23.4800,458.7777,0.0000,116.5007,5.7418,0.0000,0.0000
23.4900,458.8351,0.0000,115.8683,5.7337,0.0000,0.0000
23.5000,458.8924,0.0000,115.2359,5.7256,0.0000,0.0000
23.5100,458.9496,0.0000,114.6034,5.7175,0.0000,0.0000
23.5200,459.0067,0.0000,113.9707,5.7094,0.0000,0.0000
23.5300,459.0638,0.0000,113.3380,5.7013,0.0000,0.0000
23.5400,459.1207,0.0000,112.7052,5.6933,0.0000,0.0000
23.5500,459.1776,0.0000,112.0724,5.6852,0.0000,0.0000
23.5600,459.2344,0.0000,111.4394,5.6772,0.0000,0.0000
23.5700,459.2912,0.0000,110.8064,5.6691,0.0000,0.0000
23.5800,459.3478,0.0000,110.1733,5.6611,0.0000,0.0000
23.5900,459.4044,0.0000,109.5401,5.6531,0.0000,0.0000
23.6000,459.4609,0.0000,108.9068,5.6451,0.0000,0.0000
23.6100,459.5173,0.0000,108.2734,5.6371,0.0000,0.0000
23.6200,459.5736,0.0000,107.6399,5.6291,0.0000,0.0000
23.6300,459.6299,0.0000,107.0064,5.6211,0.0000,0.0000
23.6400,459.6860,0.0000,106.3728,5.6131,0.0000,0.0000
23.6500,459.7421,0.0000,105.7391,5.6052,0.0000,0.0000
23.6600,459.7982,0.0000,105.1053,5.5972,0.0000,0.0000
23.6700,459.8541,0.0000,104.4715,5.5893,0.0000,0.0000
23.6800,459.9099,0.0000,103.8375,5.5813,0.0000,0.0000
23.6900,459.9657,0.0000,103.2035,5.5734,0.0000,0.0000
23.7000,460.0214,0.0000,102.5694,5.5655,0.0000,0.0000
23.7100,460.0770,0.0000,101.9352,5.5576,0.0000,0.0000
23.7200,460.1326,0.0000,101.3010,5.5497,0.0000,0.0000
23.7300,460.1880,0.0000,100.6666,5.5418,0.0000,0.0000
23.7400,460.2434,0.0000,100.0322,5.5339,0.0000,0.0000
23.7500,460.2987,0.0000,99.3977,5.5261,0.0000,0.0000
23.7600,460.3539,0.0000,98.7631,5.5182,0.0000,0.0000
23.7700,460.4091,0.0000,98.1285,5.5104,0.0000,0.0000
23.7800,460.4641,0.0000,97.4937,5.5026,0.0000,0.0000
23.7900,460.5191,0.0000,96.8589,5.4947,0.0000,0.0000
23.8000,460.5740,0.0000,96.2241,5.4869,0.0000,0.0000
23.8100,460.6288,0.0000,95.5891,5.4791,0.0000,0.0000
23.8200,460.6836,0.0000,94.9541,5.4713,0.0000,0.0000
23.8300,460.7383,0.0000,94.3189,5.4635,0.0000,0.0000
